customer_id,customer_acct_num,first_name,last_name,customer_address,customer_city,customer_state_province,customer_postal_code,customer_country,birthdate,marital_status,yearly_income,gender,total_children,num_children_at_home,education,acct_open_date,member_card,occupation,homeowner
6658,ACC0006658,Amanda,Hernandez,2662 Cedar Ln,Raleigh,NC,12837,USA,1937-03-21,Single,$70K - $90K,Male,3,1,High School,1990-06-11,Gold,Professional,No
6659,ACC0006659,Michael,Hill,2280 Maple Ave,Boise,ID,47308,USA,1956-10-26,Married,,Female,0,0,Bachelor'S Degree,1991-09-17,Normal,Skilled Manual,No
6660,ACC0006660,George,Moore,7961 Maple Ave,Boston,MA,54200,USA,1945-07-24,Single,$30K - $50K,Female,0,0,Some College,1996-04-15,Silver,Skilled Manual,No
6661,ACC0006661,Joshua,Taylor,2189 Cedar Ln,Spokane,WA,72828,USA,,Married,$110K - $130K,Female,0,0,High School,1997-11-13,Silver,,Yes
6662,ACC0006662,Deborah,Perez,5932 Main St,San Jose,CA,72638,USA,1933-01-23,Married,$30K - $50K,Female,1,0,Partial High School,1998-11-29,Gold,Clerical,Yes
6663,ACC0006663,Joseph,Martin,6778 1st St,New York,NY,63610,USA,1938-11-01,Married,$30K - $50K,Female,3,1,Some College,1996-08-20,Normal,Professional,Yes
6664,ACC0006664,William,Wilson,114 Maple Ave,Winnipeg,MB,S3S,Canada,1924-01-01,Married,$30K - $50K,Male,2,0,Bachelor'S Degree,1990-02-21,Silver,Clerical,Yes
6665,ACC0006665,Lisa,Clark,1480 Oak Ave,Buffalo,NY,19450,USA,1949-05-15,Single,$10K - $30K,Male,0,0,High School,1991-09-01,Silver,Skilled Manual,Yes
6666,ACC0006666,Susan,Robinson,9134 Main St,San Diego,CA,40960,USA,1934-11-20,Married,,Female,0,0,High School,1992-08-31,Bronze,Management,No
6667,ACC0006667,Kevin,Moore,9480 1st St,Oakland,CA,53320,USA,1933-03-24,Single,,Male,1,1,Graduate Degree,1993-10-21,Normal,Manual,Yes
6668,ACC0006668,Margaret,Walker,3312 River Rd,Tucson,AZ,63562,USA,1922-04-03,Single,$130K - $150K,Male,5,4,High School,1991-07-03,Gold,Management,No
6669,ACC0006669,Amanda,Brown,1828 Main St,Fresno,CA,74228,USA,,Married,,Female,0,0,High School,1991-07-26,Silver,Clerical,Yes
6670,ACC0006670,Mary,Williams,55 River Rd,Charlotte,NC,98368,USA,1969-06-15,Married,$30K - $50K,Male,3,2,Bachelor'S Degree,1998-03-05,Silver,Clerical,Yes
6671,ACC0006671,Mary,Sanchez,8791 Maple Ave,Philadelphia,PA,80670,USA,,Single,$110K - $130K,Female,0,0,Bachelor'S Degree,1998-12-01,Bronze,Professional,No
6672,ACC0006672,Linda,Wright,2040 1st St,Sacramento,CA,51278,USA,1940-09-21,Married,$10K - $30K,Female,0,0,High School,1990-11-19,Normal,Manual,Yes
6673,ACC0006673,Lisa,Jackson,9594 Main St,Honolulu,HI,15824,USA,1959-12-26,Single,$50K - $70K,Female,0,0,Partial High School,1995-07-11,Normal,Skilled Manual,No
6674,ACC0006674,Linda,Young,5169 Main St,Spokane,WA,82609,USA,1947-06-12,Single,$50K - $70K,Female,0,0,Some College,1998-05-02,Bronze,Clerical,No
6675,ACC0006675,Christopher,Moore,6191 Oak Ave,Cleveland,OH,72754,USA,1977-06-10,Married,$10K - $30K,Male,1,1,Bachelor'S Degree,1997-04-14,Gold,Skilled Manual,No
6676,ACC0006676,Sandra,Moore,4216 River Rd,Billings,MT,24274,USA,1943-10-09,Married,$70K - $90K,Female,0,0,Partial High School,1997-03-02,Normal,Management,No
6677,ACC0006677,Sarah,Hill,967 Cedar Ln,Orlando,FL,46080,USA,1970-09-18,Married,$10K - $30K,Male,2,1,Some College,1991-05-15,Gold,Skilled Manual,Yes
6678,ACC0006678,Andrew,Scott,500 Oak Ave,Indianapolis,IN,43925,USA,1938-04-28,Married,$30K - $50K,Female,2,0,High School,1998-07-11,Bronze,,No
6679,ACC0006679,Anthony,Young,5467 Cedar Ln,Dallas,TX,67172,USA,1964-12-25,Single,,Female,1,0,High School,1993-01-11,Normal,Professional,No
6680,ACC0006680,Paul,Miller,2835 Maple Ave,Spokane,WA,95846,USA,1951-11-27,Married,$50K - $70K,Female,0,0,Some College,1995-06-05,Bronze,Clerical,Yes
6681,ACC0006681,Jessica,Hill,5006 1st St,Austin,TX,,USA,1959-04-29,Married,$90K - $110K,Female,1,1,High School,1994-05-29,Bronze,Manual,No
6682,ACC0006682,Betty,Perez,5110 Maple Ave,Seattle,WA,10706,USA,1979-03-06,Single,$10K - $30K,Male,1,1,Bachelor'S Degree,1998-06-15,Silver,Professional,No
6683,ACC0006683,William,Thompson,302 River Rd,Fresno,CA,86028,USA,1941-08-02,Single,$30K - $50K,Female,0,0,High School,1998-06-07,Bronze,Manual,No
6684,ACC0006684,Kevin,Gonzalez,7544 Cedar Ln,Los Angeles,CA,35524,USA,1972-07-20,Married,$70K - $90K,Male,1,1,Bachelor'S Degree,1995-05-06,Normal,Skilled Manual,Yes
6685,ACC0006685,Melissa,Rodriguez,3043 River Rd,Oakland,CA,56566,USA,1980-10-15,Single,$50K - $70K,Female,2,0,Graduate Degree,1998-10-27,Bronze,Professional,Yes
6686,ACC0006686,Linda,Wright,404 Maple Ave,New York,NY,76632,USA,,Married,,Male,4,1,Graduate Degree,1998-07-23,Gold,Clerical,Yes
6687,ACC0006687,Jessica,Robinson,5547 Cedar Ln,Raleigh,NC,54833,USA,,Single,,Female,2,0,Graduate Degree,1996-07-18,Silver,Clerical,Yes
6688,ACC0006688,Barbara,Ramirez,9424 1st St,Detroit,MI,93717,USA,1978-11-26,Single,$10K - $30K,Female,2,1,Some College,1997-10-23,Normal,Professional,Yes
6689,ACC0006689,Kimberly,Anderson,4658 Maple Ave,Calgary,AB,,Canada,1944-12-08,Married,$50K - $70K,Male,0,0,Graduate Degree,1993-11-29,Gold,,Yes
6690,ACC0006690,Stephanie,Allen,9441 Cedar Ln,Phoenix,AZ,25472,USA,1933-02-12,Single,,Male,2,0,Bachelor'S Degree,1991-11-22,Bronze,Manual,Yes
6691,ACC0006691,Kimberly,Allen,6344 Oak Ave,Dallas,TX,89052,USA,1975-07-29,Single,$10K - $30K,Female,2,2,High School,1995-03-29,Bronze,Professional,No
6692,ACC0006692,Sandra,Lopez,7138 Main St,Calgary,AB,K6T,Canada,1979-08-23,Single,$30K - $50K,Male,1,1,Graduate Degree,1998-10-06,Silver,Clerical,No
6693,ACC0006693,Thomas,Lewis,1491 Pine Rd,San Diego,CA,58156,USA,1971-04-25,Married,,Male,0,0,Partial High School,1998-05-29,Bronze,Skilled Manual,Yes
6694,ACC0006694,Daniel,Allen,3182 1st St,Detroit,MI,77819,USA,1973-07-17,Single,$30K - $50K,Female,0,0,Some College,1996-12-09,Gold,Professional,Yes
6695,ACC0006695,Mary,Garcia,4723 Cedar Ln,Buffalo,NY,80053,USA,1937-12-03,Married,$150K+,Female,4,3,Bachelor'S Degree,1997-03-06,Silver,Professional,Yes
6696,ACC0006696,John,Hill,8665 1st St,Minneapolis,MN,90873,USA,1955-06-01,Married,$150K+,Female,2,2,Partial High School,1990-12-30,Gold,Professional,No
6697,ACC0006697,Joseph,Clark,5387 Main St,Seattle,WA,83958,USA,1953-07-03,Single,$90K - $110K,Male,2,1,Some College,1998-04-23,Silver,Management,No
6698,ACC0006698,Edward,Wilson,2956 Maple Ave,Ottawa,ON,A7L,Canada,1969-03-21,Single,$10K - $30K,Female,3,2,Some College,1998-07-27,Normal,Manual,Yes
6699,ACC0006699,Richard,Lee,9699 Oak Ave,Reno,NV,75474,USA,1972-11-07,Married,$30K - $50K,Male,1,1,High School,1998-06-26,Silver,Skilled Manual,Yes
6700,ACC0006700,Kevin,Lopez,3443 Maple Ave,Memphis,TN,92963,USA,1944-09-03,Married,$50K - $70K,Male,1,0,Some College,1995-09-29,Bronze,Management,No
6701,ACC0006701,Brian,Hill,1939 Cedar Ln,Puebla,PUE,747590,Mexico,1957-10-23,Married,$90K - $110K,Male,3,1,Some College,1992-02-26,Gold,Skilled Manual,Yes
6702,ACC0006702,Charles,Perez,3754 Cedar Ln,Oakland,CA,61760,USA,1927-11-29,Married,$30K - $50K,Female,2,0,Some College,1990-07-21,Silver,Professional,Yes
6703,ACC0006703,Mary,Moore,2052 Maple Ave,Newark,NJ,89022,USA,1929-06-18,Married,$50K - $70K,Male,1,1,Some College,1995-08-12,Bronze,Professional,Yes
6704,ACC0006704,Brian,Scott,2132 Cedar Ln,Milwaukee,WI,89515,USA,1942-11-27,Single,$30K - $50K,Male,0,0,High School,1995-01-16,Bronze,,No
6705,ACC0006705,Michelle,Scott,587 Maple Ave,Memphis,TN,16198,USA,1973-11-12,Single,$30K - $50K,Male,1,0,Some College,1992-07-30,Bronze,Manual,Yes
6706,ACC0006706,Emily,Johnson,5191 Maple Ave,Seattle,WA,34493,USA,1956-12-28,Married,$50K - $70K,Female,0,0,High School,1993-02-13,Silver,Professional,Yes
6707,ACC0006707,Lisa,Williams,3028 River Rd,Denver,CO,32953,USA,1959-09-06,Single,$50K - $70K,Female,0,0,Bachelor'S Degree,1992-04-18,Normal,Manual,Yes
6708,ACC0006708,Robert,Gonzalez,5889 Main St,Montreal,QC,L8A,Canada,1922-12-27,Married,$10K - $30K,Male,2,1,High School,1997-03-02,Silver,Manual,No
6709,ACC0006709,Margaret,Hill,2093 Pine Rd,Minneapolis,MN,92064,USA,1938-06-26,Married,$10K - $30K,Male,0,0,Graduate Degree,1998-10-20,Bronze,Professional,No
6710,ACC0006710,Susan,Harris,9367 Maple Ave,Ottawa,ON,J2Y,Canada,1969-08-19,Single,$10K - $30K,Male,1,0,Some College,1997-01-07,Normal,Skilled Manual,No
6711,ACC0006711,Matthew,Clark,2315 Maple Ave,Reno,NV,42948,USA,1946-11-14,Single,$30K - $50K,Female,2,0,Some College,1991-03-09,Gold,Skilled Manual,No
6712,ACC0006712,Susan,Torres,5898 Pine Rd,Seattle,WA,37497,USA,1940-10-08,Married,$30K - $50K,Male,3,3,High School,1992-03-14,Normal,Clerical,No
6713,ACC0006713,Thomas,Jones,3518 Maple Ave,Indianapolis,IN,61072,USA,1957-01-25,Married,$150K+,Male,1,1,High School,1997-02-15,Bronze,Skilled Manual,Yes
6714,ACC0006714,Melissa,Scott,3745 Maple Ave,San Jose,CA,74976,USA,1923-11-02,Single,$110K - $130K,Female,0,0,Some College,1994-04-23,Gold,Clerical,Yes
6715,ACC0006715,Paul,Hernandez,2878 Oak Ave,Nashville,TN,77690,USA,1926-07-09,Single,$50K - $70K,Female,2,1,Some College,1990-06-11,Normal,Professional,Yes
6716,ACC0006716,Margaret,Jones,4332 Cedar Ln,Charlotte,NC,35893,USA,1942-06-20,Single,$50K - $70K,Male,2,1,Partial High School,1992-06-18,Silver,Skilled Manual,Yes
6717,ACC0006717,William,Nguyen,1176 Main St,Toronto,ON,P1V,Canada,1937-12-01,Married,$50K - $70K,Male,1,0,Bachelor'S Degree,1995-06-07,Silver,Clerical,Yes
6718,ACC0006718,Brian,Lee,3877 Cedar Ln,Columbus,OH,59701,USA,1970-07-21,Single,$50K - $70K,Female,0,0,High School,1994-10-14,Bronze,Professional,No
6719,ACC0006719,Betty,Robinson,6235 1st St,Minneapolis,MN,97238,USA,1957-06-22,Single,$10K - $30K,Female,2,1,Bachelor'S Degree,1991-10-26,Bronze,Clerical,Yes
6720,ACC0006720,Carol,Hernandez,4136 River Rd,Philadelphia,PA,75472,USA,1929-10-29,Married,,Male,1,0,Bachelor'S Degree,1991-11-17,Bronze,Clerical,Yes
6721,ACC0006721,Deborah,Clark,4650 Main St,Buffalo,NY,87280,USA,1951-07-01,Married,$70K - $90K,Female,2,2,Some College,1991-03-18,Silver,Management,No
6722,ACC0006722,Carol,Lewis,544 1st St,Tijuana,BC,832396,Mexico,1947-08-13,Married,$30K - $50K,Male,3,3,High School,1996-01-30,Bronze,Management,Yes
6723,ACC0006723,Jennifer,Young,6149 Maple Ave,Atlanta,GA,89146,USA,1949-03-15,Married,$30K - $50K,Female,3,0,Some College,1993-11-22,Normal,Skilled Manual,Yes
6724,ACC0006724,Deborah,Gonzalez,9224 River Rd,Buffalo,NY,87422,USA,1932-10-20,Single,$50K - $70K,Male,3,1,High School,1998-08-02,Silver,Clerical,Yes
6725,ACC0006725,Jessica,Miller,2983 Cedar Ln,Billings,MT,43519,USA,1939-05-23,Married,$70K - $90K,Male,3,3,High School,1994-12-03,Gold,Management,Yes
6726,ACC0006726,Linda,Anderson,7601 1st St,Raleigh,NC,77173,USA,1963-04-06,Married,$110K - $130K,Male,3,2,High School,1996-04-03,Bronze,Management,Yes
6727,ACC0006727,Richard,Lewis,9805 Pine Rd,Puebla,PUE,208369,Mexico,1962-01-16,Single,$50K - $70K,Male,0,0,Some College,1998-03-21,Normal,Professional,No
6728,ACC0006728,Robert,Anderson,8930 Pine Rd,Phoenix,AZ,29168,USA,1943-11-03,Single,,Male,2,1,Some College,1991-11-12,Silver,Clerical,Yes
6729,ACC0006729,Betty,Davis,8068 Oak Ave,Guadalajara,JAL,472224,Mexico,1957-04-01,Single,$50K - $70K,Male,4,3,Some College,1998-08-29,Normal,Clerical,No
6730,ACC0006730,Barbara,Hernandez,9299 Main St,Boise,ID,61218,USA,1952-01-31,Married,$50K - $70K,Female,0,0,Some College,1995-10-17,Silver,Clerical,No
6731,ACC0006731,Andrew,Rodriguez,247 Maple Ave,Minneapolis,MN,52015,USA,1940-11-22,Married,$50K - $70K,Male,4,1,Bachelor'S Degree,1997-06-21,Silver,,Yes
6732,ACC0006732,Daniel,Hernandez,5163 Pine Rd,Puebla,PUE,452120,Mexico,1977-11-12,Married,$30K - $50K,Female,0,0,High School,1997-08-09,Bronze,,Yes
6733,ACC0006733,Carol,Garcia,120 Cedar Ln,Oakland,CA,72338,USA,1943-04-30,Single,$30K - $50K,Male,0,0,High School,1995-05-18,Normal,Professional,No
6734,ACC0006734,Michael,Smith,2706 Cedar Ln,Billings,MT,47615,USA,1946-04-07,Married,,Female,1,0,Some College,1990-02-11,Gold,Clerical,Yes
6735,ACC0006735,Stephanie,Gonzalez,2196 River Rd,Portland,OR,35872,USA,1959-05-12,Married,$10K - $30K,Female,3,3,Some College,1994-09-03,Silver,Professional,Yes
6736,ACC0006736,Patricia,Anderson,5530 Maple Ave,Tijuana,BC,640895,Mexico,1926-08-30,Married,$50K - $70K,Female,0,0,Bachelor'S Degree,1994-09-15,Bronze,Clerical,Yes
6737,ACC0006737,Kevin,Flores,9756 Maple Ave,Cleveland,OH,77800,USA,1950-10-15,Married,$50K - $70K,Female,1,0,Bachelor'S Degree,1998-07-31,Silver,Manual,Yes
6738,ACC0006738,Sarah,Perez,4798 Oak Ave,Reno,NV,87957,USA,1924-10-11,Married,$70K - $90K,Female,1,1,Bachelor'S Degree,1995-12-12,Bronze,Professional,Yes
6739,ACC0006739,Michelle,Lewis,9328 Cedar Ln,Salt Lake City,UT,41226,USA,1939-07-14,Single,,Male,2,0,Graduate Degree,1990-11-20,Normal,Management,Yes
6740,ACC0006740,Kimberly,Young,6789 Cedar Ln,Philadelphia,PA,,USA,1946-04-07,Married,,Female,0,0,Bachelor'S Degree,1992-02-28,Normal,Clerical,No
6741,ACC0006741,Emily,Brown,9881 Main St,Colorado Springs,CO,34264,USA,1926-04-10,Married,$10K - $30K,Male,1,0,Some College,1996-11-12,Bronze,Manual,Yes
6742,ACC0006742,Deborah,Martinez,8751 1st St,Chicago,IL,32800,USA,1932-10-31,Married,$50K - $70K,Male,0,0,Bachelor'S Degree,1998-11-24,Normal,,Yes
6743,ACC0006743,Andrew,Lopez,766 River Rd,Pittsburgh,PA,44582,USA,1956-10-01,Married,$50K - $70K,Female,0,0,Partial High School,1995-07-23,Bronze,Professional,Yes
6744,ACC0006744,Andrew,Torres,647 Pine Rd,Nashville,TN,,USA,1948-09-30,Single,$70K - $90K,Female,1,1,High School,1993-08-05,Bronze,Management,No
6745,ACC0006745,Kimberly,Clark,5043 Maple Ave,Colorado Springs,CO,50328,USA,1924-05-29,Married,,Female,1,1,High School,1996-09-01,Normal,Professional,No
6746,ACC0006746,Kenneth,Robinson,4322 Cedar Ln,Portland,OR,21334,USA,1932-04-03,Single,$50K - $70K,Male,0,0,Partial High School,1995-12-16,Normal,Management,Yes
6747,ACC0006747,Carol,Taylor,3715 Oak Ave,Philadelphia,PA,95154,USA,1925-05-17,Single,$30K - $50K,Male,0,0,Partial High School,1996-08-11,Bronze,Clerical,No
6748,ACC0006748,Steven,Rodriguez,8288 1st St,Fresno,CA,81194,USA,1944-01-19,Married,$70K - $90K,Female,1,0,Some College,1992-04-06,Silver,Skilled Manual,Yes
6749,ACC0006749,George,Jackson,4872 Main St,Dallas,TX,20522,USA,1975-11-12,Single,$30K - $50K,Female,4,4,Some College,1994-06-23,Normal,Management,Yes
6750,ACC0006750,Paul,Martinez,942 Cedar Ln,Philadelphia,PA,55407,USA,1974-07-14,Married,$70K - $90K,Female,3,3,High School,1995-10-21,Silver,Skilled Manual,No
6751,ACC0006751,Joshua,Thomas,5880 Maple Ave,Cleveland,OH,56338,USA,1945-04-16,Married,$50K - $70K,Male,3,1,Some College,1995-09-03,Bronze,Skilled Manual,No
6752,ACC0006752,William,Sanchez,8022 Cedar Ln,Tijuana,BC,688651,Mexico,1924-09-04,Single,$90K - $110K,Female,2,1,Bachelor'S Degree,1990-12-02,Silver,Professional,No
6753,ACC0006753,Matthew,Garcia,6962 Main St,Spokane,WA,11859,USA,1969-06-14,Single,$90K - $110K,Male,4,4,Some College,1997-12-18,Bronze,Clerical,Yes
6754,ACC0006754,Kenneth,King,2501 Maple Ave,Detroit,MI,33037,USA,1961-02-18,Married,$50K - $70K,Female,0,0,Bachelor'S Degree,1997-02-15,Bronze,Manual,No
6755,ACC0006755,Karen,Martinez,2541 Maple Ave,Miami,FL,94873,USA,1927-01-03,Married,$50K - $70K,Male,2,2,Graduate Degree,1991-06-15,Silver,Management,Yes
6756,ACC0006756,Patricia,Hernandez,7426 Oak Ave,Buffalo,NY,86110,USA,1944-02-25,Married,$50K - $70K,Male,1,1,Some College,1994-05-02,Normal,Management,No
6757,ACC0006757,Charles,Wright,658 River Rd,San Jose,CA,70835,USA,1946-01-02,Married,$30K - $50K,Female,2,1,Some College,1992-11-23,Gold,Professional,No
6758,ACC0006758,Andrew,Brown,4801 River Rd,Albuquerque,NM,13682,USA,1924-08-27,Married,$130K - $150K,Male,3,1,High School,1998-03-31,Normal,,Yes
6759,ACC0006759,Margaret,Johnson,7345 Main St,Pittsburgh,PA,36500,USA,1972-04-27,Married,$10K - $30K,Male,4,1,High School,1995-01-03,Normal,Skilled Manual,No
6760,ACC0006760,David,Jackson,8679 Maple Ave,Monterrey,NL,342263,Mexico,1937-12-30,Married,$110K - $130K,Male,0,0,Partial High School,1998-08-06,Gold,Professional,No
6761,ACC0006761,Paul,White,794 Oak Ave,Milwaukee,WI,18599,USA,1935-12-17,Single,$10K - $30K,Male,2,0,High School,1998-04-13,Normal,,Yes
6762,ACC0006762,James,Garcia,2085 River Rd,Minneapolis,MN,71202,USA,1923-12-25,Married,$50K - $70K,Female,2,0,Partial High School,1996-05-11,Bronze,Clerical,No
6763,ACC0006763,Paul,Johnson,1272 River Rd,Colorado Springs,CO,80807,USA,1939-04-07,Single,$30K - $50K,Female,0,0,Some College,1992-11-07,Bronze,Clerical,Yes
6764,ACC0006764,Kevin,Walker,590 Pine Rd,Salt Lake City,UT,32083,USA,1979-04-12,Single,$70K - $90K,Male,0,0,Some College,1998-08-22,Bronze,Clerical,Yes
6765,ACC0006765,Karen,Flores,210 Pine Rd,Salt Lake City,UT,34232,USA,1968-01-31,Married,$90K - $110K,Male,0,0,Some College,1993-10-12,Normal,Professional,No
6766,ACC0006766,Stephanie,Hill,7664 Maple Ave,New York,NY,82954,USA,1956-06-16,Single,$70K - $90K,Male,0,0,Bachelor'S Degree,1990-05-23,Normal,Professional,No
6767,ACC0006767,Elizabeth,Ramirez,5244 1st St,Winnipeg,MB,J3M,Canada,1976-10-13,Married,$130K - $150K,Male,1,0,Graduate Degree,1998-05-29,Gold,Clerical,Yes
6768,ACC0006768,Elizabeth,Martinez,5641 Main St,Philadelphia,PA,96557,USA,1960-09-22,Single,,Male,2,0,Graduate Degree,1997-05-05,Silver,Management,Yes
6769,ACC0006769,Brian,Clark,5887 Maple Ave,Columbus,OH,98695,USA,1954-10-30,Single,$70K - $90K,Female,2,1,Bachelor'S Degree,1993-12-15,Silver,Skilled Manual,No
6770,ACC0006770,Jessica,Scott,7977 Oak Ave,Raleigh,NC,94814,USA,1942-12-28,Married,$90K - $110K,Female,2,0,High School,1990-07-12,Bronze,,Yes
6771,ACC0006771,Thomas,Martinez,8428 Cedar Ln,San Jose,CA,28998,USA,1975-06-19,Single,$30K - $50K,Male,0,0,Partial High School,1995-10-23,Bronze,Professional,Yes
6772,ACC0006772,John,Rodriguez,91 Cedar Ln,Billings,MT,75190,USA,1945-07-06,Single,$30K - $50K,Female,4,1,Graduate Degree,1992-07-02,Normal,Skilled Manual,Yes
6773,ACC0006773,Carol,Ramirez,4757 Main St,Los Angeles,CA,89366,USA,1939-05-30,Married,$10K - $30K,Male,0,0,High School,1995-11-03,Silver,Clerical,Yes
6774,ACC0006774,Nancy,Torres,4679 Main St,Reno,NV,73672,USA,,Married,$90K - $110K,Female,1,0,Bachelor'S Degree,1992-01-15,Normal,Manual,No
6775,ACC0006775,Anthony,Moore,715 Maple Ave,Detroit,MI,53733,USA,1964-04-06,Married,$50K - $70K,Male,2,1,Some College,1997-07-14,Gold,Management,No
6776,ACC0006776,Kevin,Jones,7296 Maple Ave,Albuquerque,NM,40957,USA,1955-11-15,Single,$50K - $70K,Male,2,0,Bachelor'S Degree,1997-05-19,Gold,Manual,No
6777,ACC0006777,Brian,Sanchez,8823 1st St,Houston,TX,,USA,1958-10-12,Single,$30K - $50K,Female,0,0,Some College,1996-03-05,Bronze,,Yes
6778,ACC0006778,Andrew,Nguyen,9620 Pine Rd,Albuquerque,NM,57527,USA,1944-05-30,Single,$50K - $70K,Male,2,0,High School,1993-12-27,Silver,Manual,Yes
6779,ACC0006779,Sarah,Johnson,9718 1st St,Phoenix,AZ,64761,USA,,Married,$10K - $30K,Male,0,0,Bachelor'S Degree,1996-07-07,Gold,,Yes
6780,ACC0006780,Daniel,Williams,6775 Maple Ave,Oakland,CA,33369,USA,1971-08-22,Single,$70K - $90K,Male,1,1,Bachelor'S Degree,1992-01-23,Bronze,Skilled Manual,No
6781,ACC0006781,Sandra,Moore,4054 Maple Ave,Chicago,IL,74183,USA,1936-07-22,Married,$30K - $50K,Female,3,0,High School,1992-04-28,Bronze,Professional,Yes
6782,ACC0006782,Andrew,Wright,9346 Pine Rd,Denver,CO,24911,USA,1954-11-21,Married,,Male,0,0,Some College,1990-11-17,Silver,Manual,Yes
6783,ACC0006783,Charles,Scott,9899 1st St,San Antonio,TX,89953,USA,1963-05-27,Married,,Male,0,0,Some College,1998-07-25,Normal,,Yes
6784,ACC0006784,Robert,Young,6039 Main St,Billings,MT,94011,USA,1926-06-16,Single,$90K - $110K,Female,3,3,High School,1994-09-07,Silver,Skilled Manual,No
6785,ACC0006785,Emily,Hill,2151 Pine Rd,Minneapolis,MN,44447,USA,1960-02-01,Married,$30K - $50K,Male,3,3,Bachelor'S Degree,1998-12-21,Gold,Manual,Yes
6786,ACC0006786,Joseph,Lee,2170 Maple Ave,Monterrey,NL,260717,Mexico,1929-09-02,Married,$50K - $70K,Male,1,0,Partial High School,1991-04-23,Silver,,Yes
6787,ACC0006787,Barbara,Johnson,6687 Oak Ave,Salt Lake City,UT,65206,USA,1947-02-14,Married,$150K+,Male,2,1,Graduate Degree,1994-02-12,Silver,Management,Yes
6788,ACC0006788,Daniel,Martin,8063 1st St,Newark,NJ,75048,USA,1974-09-11,Married,$10K - $30K,Female,0,0,High School,1997-11-29,Bronze,Skilled Manual,No
6789,ACC0006789,Amanda,Allen,4244 Pine Rd,Boston,MA,63548,USA,1973-10-04,Single,$30K - $50K,Male,4,2,Bachelor'S Degree,1998-12-27,Silver,Manual,No
6790,ACC0006790,Thomas,Ramirez,4469 Maple Ave,Boston,MA,36003,USA,1980-12-24,Single,$130K - $150K,Male,2,1,High School,1998-12-25,Normal,Professional,Yes
6791,ACC0006791,Margaret,Jackson,1874 Cedar Ln,Cheyenne,WY,43085,USA,1961-08-10,Married,$110K - $130K,Female,0,0,High School,1990-11-08,Gold,Clerical,Yes
6792,ACC0006792,Margaret,Thompson,3256 Oak Ave,New York,NY,42493,USA,1933-09-06,Married,$50K - $70K,Male,3,0,Some College,1994-01-17,Gold,Professional,Yes
6793,ACC0006793,Daniel,Gonzalez,3834 1st St,Cheyenne,WY,24764,USA,,Single,,Male,2,2,Partial High School,1998-10-16,Silver,Skilled Manual,No
6794,ACC0006794,Brian,Jackson,1394 River Rd,Tucson,AZ,92872,USA,1928-08-10,Single,$10K - $30K,Male,4,0,High School,1998-11-02,Bronze,Management,No
6795,ACC0006795,Brian,White,75 Maple Ave,Miami,FL,97691,USA,1950-09-10,Single,$10K - $30K,Female,3,2,High School,1993-09-17,Normal,Skilled Manual,No
6796,ACC0006796,Paul,Brown,8435 1st St,Austin,TX,28073,USA,1958-09-08,Single,$110K - $130K,Male,0,0,Some College,1995-02-10,Normal,Skilled Manual,Yes
6797,ACC0006797,Charles,Lee,1544 Main St,Nashville,TN,,USA,1973-04-14,Single,$30K - $50K,Male,1,1,High School,1992-04-27,Silver,Manual,No
6798,ACC0006798,Karen,Nguyen,1171 Main St,Colorado Springs,CO,71531,USA,1956-04-28,Married,$150K+,Male,3,3,High School,1996-02-24,Gold,Professional,No
6799,ACC0006799,Daniel,Thompson,2371 Maple Ave,Colorado Springs,CO,50451,USA,,Single,$50K - $70K,Female,1,1,Some College,1991-12-04,Normal,Professional,Yes
6800,ACC0006800,Barbara,Wilson,6167 Pine Rd,Cleveland,OH,69693,USA,1979-02-16,Single,$130K - $150K,Male,3,0,High School,1997-07-09,Bronze,Manual,Yes
6801,ACC0006801,Kimberly,Gonzalez,7927 1st St,Hartford,CT,59650,USA,1971-07-21,Single,$30K - $50K,Male,2,1,High School,1998-01-31,Bronze,,No
6802,ACC0006802,Susan,Sanchez,2839 Oak Ave,Vancouver,BC,X1L,Canada,,Married,$110K - $130K,Female,3,2,Some College,1994-09-28,Bronze,Management,Yes
6803,ACC0006803,Emily,Garcia,4211 Pine Rd,Nashville,TN,68780,USA,1939-01-08,Single,$70K - $90K,Female,3,3,Bachelor'S Degree,1994-09-28,Normal,Skilled Manual,No
6804,ACC0006804,Donald,Anderson,8147 River Rd,San Diego,CA,70193,USA,1935-04-17,Single,$50K - $70K,Female,1,0,High School,1998-05-27,Bronze,,Yes
6805,ACC0006805,Carol,Anderson,4762 Oak Ave,Dallas,TX,,USA,1950-11-15,Single,$90K - $110K,Male,3,2,Bachelor'S Degree,1996-11-16,Silver,Clerical,Yes
6806,ACC0006806,Margaret,Martin,1403 Cedar Ln,Toronto,ON,P8V,Canada,1941-05-25,Married,$150K+,Male,3,0,Partial High School,1997-06-18,Bronze,Manual,No
6807,ACC0006807,Anthony,Ramirez,747 Cedar Ln,Milwaukee,WI,88849,USA,1979-02-26,Married,$70K - $90K,Female,3,2,Bachelor'S Degree,1998-01-14,Bronze,Manual,No
6808,ACC0006808,Joseph,Clark,4907 1st St,Puebla,PUE,308829,Mexico,1957-02-20,Married,$30K - $50K,Male,3,0,High School,1990-07-29,Normal,Professional,Yes
6809,ACC0006809,Mary,Martin,4782 Main St,Vancouver,BC,,Canada,1957-07-24,Single,$30K - $50K,Male,0,0,Bachelor'S Degree,1990-02-14,Bronze,Professional,No
